,Time,t3-1,t3-2,t3-3,t3-4,t3-5,t20-1,t20-2,t20-3,t20-4,t20-5,t37-1,t37-2,t37-3,t37-4,t37-5
142,14.2,0.4971385,0.3588962,0.2939886,0.270652,0.2824919,0.5806385,0.3873537,0.3316988,0.3125218,0.2865542,0.4668386,0.3662635,0.331789,0.3217341,0.3468883
143,14.3,0.4835193,0.3561041,0.2997587,0.3006951,0.2880032,0.5876782,0.3762507,0.3439474,0.3150634,0.2831149,0.4390973,0.3771311,0.3264703,0.3203892,0.3468174
144,14.4,0.4728134,0.3694436,0.2991738,0.2966323,0.2799898,0.5762716,0.3523746,0.3271731,0.3096137,0.2750355,0.451156,0.3672205,0.3129993,0.3136138,0.3408082
145,14.5,0.4687005,0.3768339,0.2963138,0.2874452,0.2821094,0.5872948,0.3527763,0.3529692,0.3128579,0.279067,0.4494949,0.3694747,0.3146341,0.3319798,0.3362677
146,14.6,0.4738633,0.3692122,0.2997633,0.2926883,0.2963637,0.5746788,0.3599714,0.3423845,0.3167807,0.2657477,0.4650312,0.3753961,0.3275853,0.3155585,0.330038
147,14.7,0.4824651,0.3761536,0.2968231,0.2925103,0.2989836,0.5604275,0.3556337,0.3362134,0.3263167,0.2729608,0.4554779,0.3866768,0.3163343,0.3086292,0.3340588
148,14.8,0.5028103,0.388291,0.2828934,0.2909303,0.290307,0.5733247,0.3597197,0.3346132,0.3295799,0.2665825,0.4561256,0.3856537,0.3257699,0.3184657,0.3422829
149,14.9,0.4782532,0.4011703,0.2966366,0.2883786,0.2906679,0.5514454,0.3703071,0.3252992,0.3363043,0.264604,0.4469643,0.3820672,0.3312746,0.3233021,0.3326504
150,15.0,0.4795494,0.3883815,0.2845781,0.2901507,0.2966465,0.5673817,0.3714018,0.3366373,0.3489287,0.2696541,0.4537022,0.3883441,0.3288645,0.3226046,0.3393028
151,15.1,0.480663,0.3715072,0.2879251,0.3001539,0.2875219,0.5439794,0.3729631,0.3328447,0.3312246,0.2736017,0.4286614,0.3997478,0.3359536,0.3238095,0.3381153
152,15.2,0.4825429,0.374287,0.3016481,0.2840424,0.2915728,0.5745922,0.3601518,0.3310591,0.3326523,0.2756921,0.440182,0.3941777,0.3208061,0.323301,0.3396485
153,15.3,0.4981399,0.3811751,0.2995251,0.2754936,0.3028176,0.5562681,0.3626309,0.3230498,0.3225984,0.2744146,0.4410617,0.3652669,0.3172126,0.313556,0.3519297
154,15.4,0.4945456,0.371115,0.3041467,0.2749482,0.3010933,0.5521178,0.3586493,0.3262499,0.3457892,0.2824546,0.4114906,0.3808021,0.3315151,0.3131796,0.3581501
155,15.5,0.4872522,0.3746372,0.303088,0.2671476,0.2968366,0.5453181,0.3565059,0.3391286,0.3390673,0.2805223,0.4318504,0.3731381,0.3278766,0.3238795,0.3447882
156,15.6,0.5122728,0.3674484,0.2964804,0.280891,0.29824,0.5329643,0.3668198,0.3404332,0.33302,0.2760074,0.465437,0.3793681,0.3398857,0.3043214,0.3364675
157,15.7,0.5244063,0.3851595,0.2941914,0.2811605,0.2947103,0.5439889,0.3654126,0.3385953,0.3208037,0.2827413,0.4508649,0.3810416,0.3343121,0.3340301,0.3498811
158,15.8,0.5182791,0.37544,0.2884622,0.2824326,0.285354,0.5258095,0.371086,0.3273514,0.3170972,0.2783657,0.4907452,0.366553,0.3371329,0.3260051,0.3545021
159,15.9,0.5241876,0.382382,0.2909789,0.2790612,0.2753102,0.5310701,0.3725811,0.3376758,0.3329678,0.2859848,0.5063574,0.356582,0.3210937,0.3121362,0.3568359
160,16.0,0.537913,0.3856229,0.2894131,0.2702244,0.2868169,0.5495238,0.3965422,0.3415746,0.3340783,0.2732654,0.4966058,0.3839922,0.3412378,0.3224938,0.3593331
161,16.1,0.5393945,0.3736951,0.2876043,0.2739939,0.2798155,0.5518068,0.3810856,0.3499551,0.3275615,0.2836141,0.4600829,0.3942389,0.3345549,0.3385438,0.3495192
162,16.2,0.542688,0.3569557,0.2867424,0.2656637,0.2805775,0.5628448,0.3656422,0.3532271,0.3256063,0.2844586,0.4692994,0.3913971,0.325201,0.331807,0.3309605
163,16.3,0.5346956,0.3615088,0.2808218,0.2754377,0.2838638,0.5533138,0.3664937,0.3591186,0.3381988,0.2948703,0.4713651,0.3891095,0.3342863,0.3511807,0.3314149
164,16.4,0.5172169,0.3569188,0.279388,0.2680761,0.2825154,0.5697615,0.3648288,0.3611889,0.3311291,0.2943353,0.4928071,0.407667,0.3320884,0.3362017,0.3436649
165,16.5,0.5189244,0.366068,0.2802089,0.2841895,0.2994034,0.5650294,0.3691797,0.3506486,0.3312092,0.2875521,0.4724253,0.3952839,0.3302959,0.3379867,0.3436687
166,16.6,0.4994569,0.3784305,0.289016,0.2798074,0.2869788,0.5340597,0.35851,0.334468,0.3359383,0.2879337,0.4865872,0.3948331,0.3579702,0.3517925,0.3578497
167,16.7,0.5194061,0.3818999,0.2980171,0.2938397,0.2740238,0.53251,0.3704122,0.338339,0.3354041,0.2834567,0.4893868,0.410082,0.3331641,0.3318361,0.3349089
168,16.8,0.4930888,0.397547,0.2941484,0.2823426,0.2801124,0.5402446,0.3640341,0.3335707,0.3396251,0.2978122,0.4859018,0.4044721,0.3242564,0.3312191,0.3356417
169,16.9,0.4920583,0.3986558,0.2924555,0.282959,0.282339,0.5382883,0.3461238,0.3474505,0.3329775,0.2921682,0.4886837,0.3978771,0.3250857,0.3281543,0.345365
170,17.0,0.4658402,0.4073431,0.2907504,0.296271,0.2760236,0.552306,0.3385144,0.3357351,0.3322507,0.2849348,0.4567298,0.4225066,0.3129043,0.3115235,0.3543396
171,17.1,0.4734382,0.4058799,0.2789142,0.2869782,0.2771711,0.5396748,0.3599665,0.3188163,0.3249747,0.2882639,0.4679024,0.4078898,0.3124317,0.3139782,0.3373102
172,17.2,0.4842675,0.4020768,0.2868168,0.3052311,0.2781819,0.5497463,0.3551832,0.3211258,0.3345905,0.2944036,0.4581269,0.4198087,0.3282014,0.3110734,0.3244644
173,17.3,0.485201,0.4130903,0.2956099,0.2997947,0.27532,0.5428224,0.3600506,0.3188668,0.3212174,0.304425,0.441417,0.3868146,0.3066502,0.3160838,0.3568102
174,17.4,0.4709648,0.4038405,0.2994558,0.2954636,0.2771389,0.570627,0.3476827,0.3088572,0.3240147,0.3058996,0.4573774,0.4053504,0.3115939,0.3150419,0.3512593
175,17.5,0.4845708,0.4010283,0.3113128,0.3095458,0.2771576,0.5748119,0.3409045,0.3143257,0.3265124,0.3012798,0.4810554,0.4095879,0.3022161,0.3153646,0.3465879
176,17.6,0.5162815,0.4022989,0.3037029,0.29242,0.2866191,0.5542128,0.3334376,0.3214626,0.3411983,0.309992,0.4936432,0.4126214,0.295179,0.3167016,0.3694749
177,17.7,0.5074753,0.3926786,0.3036859,0.2942032,0.2895537,0.5608099,0.3551023,0.3123907,0.3327294,0.3019382,0.478552,0.4066479,0.2996768,0.3068025,0.342057
178,17.8,0.4999214,0.4080221,0.3026019,0.294293,0.2973158,0.5686381,0.36035,0.3241048,0.3278072,0.3175324,0.4608475,0.4239887,0.3045811,0.3176446,0.3530925
179,17.9,0.4808401,0.3867064,0.2965094,0.3010463,0.2876669,0.5598,0.3592831,0.34095,0.3479211,0.3050164,0.4554605,0.442248,0.3004934,0.3172153,0.3560565
180,18.0,0.4871246,0.3921852,0.2970836,0.2879618,0.2953175,0.574662,0.3453985,0.331104,0.3336209,0.3049651,0.4654724,0.4442414,0.3134496,0.3203916,0.3747162
181,18.1,0.4954208,0.3924823,0.3003071,0.2876717,0.295046,0.5834218,0.3362413,0.308365,0.3582891,0.3048063,0.4643865,0.4344595,0.3148284,0.3187825,0.3703744
182,18.2,0.5158287,0.3914584,0.3091792,0.2985198,0.2942078,0.5860103,0.3358065,0.3322544,0.3573051,0.316566,0.4419324,0.4463266,0.3089012,0.3293209,0.3834236
183,18.3,0.5233896,0.3909722,0.3012111,0.3026887,0.2983689,0.5803079,0.3349399,0.3237116,0.3532176,0.3167068,0.4307753,0.4459758,0.3143225,0.3485568,0.3751609
184,18.4,0.5181029,0.4004036,0.3121379,0.2973351,0.2961955,0.5941394,0.3296977,0.3157529,0.3398136,0.3057773,0.4301155,0.4380107,0.2973487,0.337368,0.3625889
185,18.5,0.5021359,0.3991515,0.309041,0.2913632,0.2865922,0.5955639,0.3264726,0.3075696,0.3272744,0.2977505,0.4358244,0.4529805,0.3005879,0.335058,0.3745972
186,18.6,0.5039378,0.3957638,0.3159288,0.2923304,0.2903201,0.5944315,0.3239487,0.3194689,0.3201896,0.2966086,0.4271478,0.4525131,0.3086243,0.3371871,0.4145585
187,18.7,0.4970449,0.4068906,0.296685,0.2932201,0.2894165,0.6100982,0.3278063,0.3245867,0.3342722,0.2943877,0.4221449,0.4480084,0.3125754,0.3257347,0.4059621
188,18.8,0.500701,0.4008876,0.3115948,0.2890908,0.2858416,0.6417695,0.317515,0.3253232,0.322895,0.29598,0.4115297,0.4406065,0.3190491,0.3245838,0.411002
189,18.9,0.50015,0.4063764,0.3195741,0.2927539,0.2852674,0.6149652,0.3313294,0.3412415,0.3305707,0.2904025,0.4147503,0.4401484,0.3151171,0.3337066,0.3986372
190,19.0,0.4945099,0.3940954,0.3006919,0.2913284,0.2876343,0.5995998,0.3366653,0.3425112,0.3402451,0.2920616,0.4045503,0.4642576,0.3208405,0.3333089,0.397742
191,19.1,0.4862804,0.3866657,0.3121557,0.2857554,0.2786358,0.630066,0.3295945,0.347567,0.3365354,0.296387,0.4063584,0.4542476,0.3244545,0.3232754,0.4151339
192,19.2,0.5037556,0.4055992,0.2990886,0.2890911,0.2772355,0.6402478,0.3344583,0.3405839,0.3338281,0.311849,0.4126106,0.4427952,0.3357902,0.3299114,0.4093195
193,19.3,0.5006562,0.4102346,0.3017799,0.2839067,0.2743247,0.6585801,0.3400855,0.3493065,0.3377924,0.3061627,0.4343911,0.4555394,0.3296304,0.320607,0.3951132
194,19.4,0.5149688,0.4062248,0.2983203,0.2959705,0.2840669,0.640103,0.3361422,0.343201,0.3342935,0.2959243,0.4280545,0.4476916,0.3326472,0.3349351,0.3811145
195,19.5,0.5013397,0.3861062,0.2966668,0.3015129,0.2878179,0.6307415,0.3547645,0.3393649,0.3225312,0.3080059,0.433096,0.4531717,0.332208,0.3341154,0.3938034
196,19.6,0.5154242,0.3874609,0.2984921,0.3018275,0.2876495,0.6055625,0.3649982,0.3259229,0.3344489,0.3008966,0.4246871,0.4362585,0.331441,0.3298246,0.3657637
197,19.7,0.475214,0.3736199,0.3051701,0.3034158,0.2845652,0.6163563,0.3653155,0.3325029,0.3345883,0.2964379,0.4263809,0.426757,0.3336113,0.3278358,0.4044228
198,19.8,0.4770694,0.3760944,0.3043781,0.3126986,0.281131,0.6020939,0.3578972,0.3343605,0.3482208,0.2966613,0.4349164,0.4424973,0.3236828,0.3531551,0.3709626
199,19.9,0.4849029,0.3779876,0.3035435,0.3012242,0.2910171,0.6040913,0.3438781,0.3453535,0.3421345,0.3047696,0.4153314,0.4348818,0.343415,0.3407339,0.3738865
200,20.0,0.4874002,0.3803674,0.2939756,0.3042834,0.2924987,0.5919101,0.346026,0.341136,0.3621687,0.3023385,0.4281723,0.4275702,0.3360433,0.3460943,0.3695334
201,20.1,0.4895083,0.3926461,0.3023496,0.2923042,0.2928908,0.6018506,0.3564252,0.3425528,0.3482019,0.3090499,0.4137432,0.4386452,0.3393875,0.3465922,0.3678954
202,20.2,0.4945884,0.4020073,0.2930875,0.3018212,0.2994375,0.5635533,0.3569805,0.3438815,0.3311387,0.3024876,0.4201002,0.4454886,0.3511877,0.3361025,0.3795812
203,20.3,0.478954,0.4052429,0.2915176,0.3055352,0.28903,0.5780993,0.3804511,0.3298413,0.3345891,0.3020229,0.4294872,0.4551963,0.3370782,0.3269219,0.362317
204,20.4,0.4847854,0.3833423,0.297553,0.3001193,0.289564,0.5889279,0.3511772,0.3238063,0.3376353,0.2938532,0.4387573,0.4523608,0.3314431,0.3186183,0.3604353
205,20.5,0.4673109,0.3745489,0.2970249,0.2923988,0.2970097,0.592378,0.3561501,0.3289415,0.3341818,0.3065043,0.4358021,0.4502025,0.3408336,0.3401016,0.3621696
206,20.6,0.4745633,0.3744555,0.2947949,0.3055599,0.2989237,0.5825723,0.3458998,0.3101873,0.3286566,0.3039133,0.4312916,0.4685577,0.3474807,0.3467623,0.3559209
207,20.7,0.4733822,0.3869931,0.3017126,0.2863314,0.2907536,0.5593347,0.3505482,0.315062,0.3485384,0.2980725,0.4279782,0.4644482,0.3358582,0.3396815,0.3611442
208,20.8,0.4701597,0.3852079,0.3023697,0.291487,0.2928067,0.5923963,0.3363523,0.3198926,0.3461769,0.295629,0.444471,0.4700096,0.3473328,0.3127851,0.3707069
209,20.9,0.4718865,0.3845381,0.2901639,0.2973542,0.295517,0.5874964,0.3471749,0.3292086,0.3461628,0.30217,0.4354145,0.4577609,0.3282995,0.3307315,0.356446
210,21.0,0.4600296,0.3995846,0.2960559,0.2825113,0.2973854,0.5749173,0.3443546,0.3321733,0.3469853,0.3045212,0.4258128,0.4317383,0.3107128,0.3210162,0.3601457
211,21.1,0.4612001,0.3970877,0.3054702,0.2855278,0.2993502,0.5688504,0.3612663,0.3143485,0.3260182,0.3026673,0.4276612,0.4441572,0.304256,0.3257969,0.3530057
212,21.2,0.460516,0.393184,0.2961634,0.3017258,0.2979369,0.5823657,0.3514394,0.3105287,0.3179213,0.3091725,0.4416726,0.4358517,0.3141699,0.3210973,0.3540965
213,21.3,0.4475607,0.3890052,0.2898208,0.3054682,0.2950678,0.584084,0.3725621,0.3190937,0.3261602,0.3090657,0.425243,0.4327624,0.3062606,0.3157929,0.3525585
214,21.4,0.461277,0.3850207,0.2901797,0.3179737,0.2982529,0.6030103,0.3735805,0.3080209,0.3351235,0.3150261,0.4128243,0.4422271,0.2991579,0.3361683,0.3497107
215,21.5,0.4547586,0.3967461,0.285313,0.3185736,0.2924943,0.5921319,0.3584323,0.3112269,0.3270707,0.3123883,0.4173967,0.4287435,0.302243,0.3264891,0.3379188
216,21.6,0.4762262,0.405255,0.2894516,0.3037197,0.2907738,0.5980688,0.3423045,0.3189938,0.3310997,0.3227948,0.4129445,0.4662133,0.3154301,0.3208496,0.3417425
217,21.7,0.4826574,0.3967329,0.2900081,0.3114411,0.2853081,0.5679246,0.3550858,0.3236252,0.3362506,0.3178939,0.4401446,0.4538536,0.3005134,0.3359587,0.3747388
218,21.8,0.4796218,0.3981378,0.2947456,0.3075704,0.2849201,0.573701,0.357208,0.3282503,0.3338937,0.3139372,0.4456864,0.4508817,0.3146042,0.3376682,0.3886174
219,21.9,0.4749733,0.4158561,0.2821341,0.3032968,0.2947981,0.5754417,0.3720048,0.3185685,0.3348606,0.315217,0.4496601,0.4750102,0.3164411,0.3377145,0.406142
220,22.0,0.4719321,0.4063745,0.2880185,0.306478,0.2819365,0.5813326,0.3755432,0.3235727,0.3357308,0.3198756,0.4463755,0.4841908,0.3202709,0.3319845,0.4093425
221,22.1,0.474058,0.4118489,0.2911204,0.3033553,0.2820815,0.5537361,0.3542847,0.3293418,0.3497849,0.3128568,0.4376434,0.4760703,0.3275093,0.3306457,0.3845926
222,22.2,0.4658673,0.4104282,0.296925,0.3170022,0.2875812,0.5419086,0.3453098,0.3232723,0.3557258,0.3131151,0.443414,0.4706936,0.3167964,0.3312108,0.3860172
223,22.3,0.4636525,0.4278829,0.3025207,0.3085963,0.2892321,0.5755205,0.3538751,0.3288275,0.3661253,0.3260635,0.4432645,0.4693983,0.2973783,0.3310804,0.3925998
224,22.4,0.4549763,0.4253532,0.2935094,0.3048619,0.290214,0.5888306,0.3462002,0.3250644,0.3563741,0.3287082,0.4484919,0.4711933,0.2922243,0.3217178,0.3917131
225,22.5,0.4425626,0.4294524,0.2948148,0.2997996,0.2795358,0.5846897,0.3517202,0.3233612,0.357304,0.3282941,0.409977,0.4706422,0.3028359,0.332514,0.3954326
226,22.6,0.4538122,0.4151898,0.2901887,0.3071137,0.2833491,0.6098894,0.3459165,0.3190614,0.3583134,0.3170958,0.4199108,0.4693056,0.3137414,0.3344882,0.39961
227,22.7,0.4445107,0.412066,0.2944647,0.3139633,0.2906133,0.5963163,0.3541618,0.3258329,0.3581361,0.3317158,0.4287789,0.4539456,0.3216876,0.3274551,0.3913877
228,22.8,0.4455597,0.4081275,0.2990413,0.301489,0.2823017,0.6034514,0.3612624,0.3222515,0.3423408,0.3194497,0.4258876,0.4643712,0.3127671,0.3286911,0.4157214
229,22.9,0.4289008,0.4091918,0.305649,0.2992254,0.2814448,0.5779641,0.3743283,0.3294675,0.3532865,0.3255858,0.4294899,0.4714906,0.3248621,0.3295956,0.4345886
230,23.0,0.4304216,0.4169669,0.3090374,0.2962443,0.2776601,0.5828812,0.3742151,0.316668,0.3472037,0.3241615,0.4348009,0.4736547,0.3235688,0.3149051,0.4175367
231,23.1,0.4380233,0.4090479,0.3098868,0.2991549,0.2859281,0.5570849,0.3875471,0.3294926,0.3480709,0.317116,0.4444703,0.4723476,0.3107302,0.3174858,0.4249838
232,23.2,0.4384211,0.4157391,0.3128304,0.2964292,0.2806669,0.5752553,0.3941388,0.3367853,0.347661,0.3171933,0.4110264,0.466713,0.3008647,0.3143165,0.4231058
233,23.3,0.4373641,0.3924805,0.3201883,0.296254,0.2798595,0.5932047,0.3756427,0.3271871,0.3500566,0.3182771,0.4252819,0.4674166,0.305364,0.324193,0.419914
234,23.4,0.4265386,0.3890403,0.3149458,0.2970128,0.2835753,0.6016791,0.374523,0.3290022,0.3467667,0.3282247,0.4112309,0.4596659,0.3015454,0.3159975,0.4110374
235,23.5,0.4370887,0.3942655,0.3204091,0.3053039,0.2957955,0.6001433,0.3847467,0.3371193,0.3438369,0.3316599,0.4109784,0.4597746,0.2883955,0.3246338,0.399908
236,23.6,0.442204,0.3946337,0.3132884,0.3007821,0.2855502,0.6078758,0.3783652,0.335195,0.3448196,0.3236125,0.4108072,0.4632713,0.2978722,0.3160898,0.3973081
237,23.7,0.4440737,0.3906923,0.3168683,0.2894844,0.2785757,0.6068671,0.363778,0.3459405,0.3361223,0.3278284,0.435038,0.4504182,0.2998511,0.3029875,0.3971819
238,23.8,0.441693,0.3944359,0.3168464,0.298277,0.2800395,0.5977706,0.3671068,0.3267415,0.3271717,0.3333009,0.4299833,0.447599,0.2986283,0.3054118,0.3919293
239,23.9,0.4538128,0.3882428,0.3147758,0.2984911,0.2828523,0.6048049,0.3686924,0.3261146,0.339597,0.3246411,0.4138853,0.451216,0.2819309,0.3147847,0.3824691
240,24.0,0.4392576,0.3857648,0.3161375,0.2761422,0.2857881,0.6393862,0.3704695,0.3262776,0.3381338,0.3302113,0.4229262,0.4571449,0.2956133,0.3135743,0.3974154
241,24.1,0.434782,0.3862178,0.3160012,0.2692167,0.2849734,0.6308252,0.3633441,0.333937,0.3374053,0.3297449,0.4279751,0.4496039,0.3103152,0.3178512,0.3921348
242,24.2,0.4415155,0.3823872,0.3150453,0.2760788,0.2663828,0.6122208,0.3677123,0.3354491,0.3521863,0.3261054,0.4380393,0.4520277,0.313884,0.3191749,0.3899505
243,24.3,0.4410955,0.3797844,0.3268761,0.2862023,0.2754844,0.6086619,0.3533654,0.3382816,0.3370387,0.3228503,0.4499696,0.4478033,0.3090954,0.3110298,0.4241686
244,24.4,0.4432121,0.3806408,0.3310667,0.2823398,0.2722934,0.6013698,0.3776496,0.340955,0.3450086,0.3181361,0.426457,0.4702845,0.3060018,0.3185825,0.3973999
245,24.5,0.4651384,0.3761392,0.3273542,0.2833875,0.2719103,0.5937459,0.3792493,0.3315682,0.3454506,0.3233864,0.4393984,0.4533148,0.313938,0.324164,0.4206598
246,24.6,0.4597197,0.3783863,0.3255759,0.2817098,0.2842584,0.610863,0.3656652,0.3337365,0.3453561,0.3353409,0.4403261,0.4487166,0.3128325,0.3312193,0.455476
247,24.7,0.4820798,0.3775216,0.3200978,0.2764854,0.2778742,0.633983,0.3814106,0.3450713,0.34887,0.3296128,0.4425531,0.4581198,0.2946257,0.3415949,0.4525458
248,24.8,0.487666,0.3781915,0.3185266,0.2769458,0.2684594,0.6216462,0.3895437,0.333143,0.3555489,0.3247715,0.4284104,0.4505146,0.2990127,0.3335771,0.4327419
249,24.9,0.4932863,0.3882143,0.3147629,0.2882724,0.2700111,0.6484599,0.4092182,0.345418,0.3506423,0.3211426,0.4373858,0.4503616,0.307471,0.3160743,0.4164511
250,25.0,0.4958979,0.39602,0.3151568,0.2969304,0.2685152,0.6473966,0.4315711,0.3201213,0.3446806,0.3295777,0.4506707,0.4562278,0.2915094,0.318063,0.4162539
251,25.1,0.4744245,0.3906463,0.3013892,0.2992603,0.2717033,0.6532195,0.4181507,0.3069963,0.3405458,0.3385126,0.445176,0.4409981,0.2930976,0.3322961,0.4316278
252,25.2,0.5118691,0.3894524,0.2952672,0.2991977,0.2697497,0.643878,0.4235176,0.3157115,0.3528204,0.3242436,0.4481376,0.4541503,0.3011647,0.3281052,0.4370052
253,25.3,0.4965426,0.3892453,0.3028242,0.2892327,0.2718213,0.6615038,0.4206602,0.3254001,0.3365698,0.3279898,0.4633132,0.4484687,0.2982773,0.3412133,0.4247169
254,25.4,0.4922198,0.3953333,0.3112846,0.301143,0.2739208,0.6743154,0.4166624,0.3089415,0.3404157,0.3339808,0.4435609,0.4507343,0.2919043,0.344441,0.4190486
255,25.5,0.4936577,0.3902093,0.298433,0.2853908,0.2736778,0.6520565,0.4215632,0.3275021,0.3507309,0.3310524,0.4329934,0.4686966,0.2994533,0.3440533,0.4064355
256,25.6,0.4738729,0.3964861,0.2987563,0.2912526,0.2627688,0.659166,0.4005602,0.3246091,0.3478728,0.3263379,0.4178349,0.4829211,0.2988844,0.3331898,0.4065124
257,25.7,0.4547412,0.408336,0.3096483,0.283725,0.2753333,0.6575913,0.3997099,0.3239492,0.3362781,0.3330804,0.4317438,0.4704711,0.317191,0.3343591,0.4301504
258,25.8,0.4502501,0.4014287,0.3037889,0.2904204,0.2806642,0.6608952,0.4133939,0.323653,0.3413244,0.3249519,0.4503274,0.4606996,0.3175877,0.3435506,0.4281595
259,25.9,0.4777164,0.4007441,0.300692,0.2947829,0.2753982,0.6547151,0.3887155,0.3245545,0.3418667,0.3176362,0.4470345,0.4458979,0.3147082,0.3270591,0.4399087
260,26.0,0.4698319,0.4048949,0.3073237,0.2816187,0.268728,0.6272969,0.4151878,0.3341358,0.3496923,0.3229568,0.4376868,0.4455382,0.3020318,0.3222891,0.4295143
261,26.1,0.472428,0.406516,0.3048919,0.2985442,0.2780838,0.6327059,0.4210836,0.3219534,0.3436543,0.3157973,0.4468402,0.4459227,0.2987815,0.3181053,0.4299707
262,26.2,0.4773542,0.4036125,0.3013942,0.2967863,0.280983,0.6215115,0.4261769,0.3218839,0.3476122,0.3172666,0.4349887,0.4413194,0.3019365,0.3455852,0.4383135
263,26.3,0.4678343,0.4016171,0.3096626,0.2938117,0.2853551,0.6267945,0.4096846,0.3138506,0.3509948,0.3145468,0.4226107,0.4479329,0.3079543,0.3295957,0.4349857
264,26.4,0.4760794,0.4058384,0.3113316,0.3076894,0.2789593,0.6019752,0.4009435,0.3235359,0.3598459,0.3175244,0.4254874,0.462691,0.3075112,0.3396916,0.4535874
265,26.5,0.4673303,0.3927596,0.3158591,0.2847474,0.2774246,0.5987257,0.4149288,0.3156902,0.3465268,0.3173176,0.4349976,0.4555927,0.3101584,0.3430893,0.4130464
266,26.6,0.4570494,0.3907487,0.3133487,0.2873038,0.2784508,0.6163744,0.4248415,0.32545,0.3582823,0.3159904,0.4426075,0.4642819,0.2978624,0.3268135,0.4078396
267,26.7,0.4541906,0.3864348,0.3165788,0.2854904,0.2776816,0.6043713,0.4041331,0.3239854,0.3641586,0.3177868,0.437517,0.4486891,0.3172151,0.3352813,0.4013922
268,26.8,0.4712775,0.3950785,0.3060637,0.2852943,0.2739369,0.5972655,0.3790817,0.3315457,0.3538848,0.3127195,0.4380354,0.4572822,0.3101984,0.3278298,0.4187993
269,26.9,0.4617351,0.4088903,0.3151228,0.2778914,0.2716098,0.6143267,0.3755988,0.3152322,0.3784399,0.3185055,0.4429006,0.4561858,0.3069781,0.3166521,0.4164308
270,27.0,0.4411539,0.3907693,0.3074256,0.2965751,0.2674401,0.6320273,0.4001862,0.331393,0.3757899,0.3175713,0.4514495,0.4513672,0.3056655,0.3272373,0.4227787
271,27.1,0.4365902,0.3953786,0.3191842,0.2882195,0.2695834,0.6216328,0.3788503,0.3201701,0.3709503,0.3179256,0.4486929,0.4478132,0.3110617,0.3344228,0.4316523
272,27.2,0.4570203,0.3779143,0.3151921,0.2843028,0.2718748,0.6323748,0.3744791,0.3351696,0.3557804,0.3196353,0.4612883,0.4553268,0.3066728,0.3465564,0.4102608
273,27.3,0.4607554,0.372084,0.3103069,0.2824443,0.279402,0.610843,0.3758793,0.3357089,0.3473372,0.3280438,0.4698523,0.4652966,0.3147545,0.3343645,0.4002934
274,27.4,0.4644622,0.3690859,0.3129683,0.2729613,0.277595,0.6271499,0.3680054,0.3242207,0.3506679,0.3274305,0.4610596,0.4728499,0.3002158,0.3391992,0.4022854
275,27.5,0.4628136,0.3731095,0.324704,0.2807103,0.2681221,0.6065153,0.3665983,0.3255565,0.3457606,0.324293,0.4344499,0.4543881,0.299869,0.3389712,0.4021786
276,27.6,0.4601155,0.3767071,0.3145917,0.2680017,0.2711738,0.6420518,0.3627146,0.3272531,0.3566447,0.3342096,0.432869,0.4661645,0.3038195,0.3297268,0.4013802
277,27.7,0.4700842,0.385477,0.3117254,0.2857961,0.2789972,0.6307946,0.367391,0.3149612,0.359598,0.3241449,0.4475616,0.4685268,0.3021121,0.3337581,0.4197475
278,27.8,0.4798651,0.3932195,0.312876,0.2794777,0.2809478,0.6581163,0.3636321,0.3261487,0.3507468,0.3302393,0.443747,0.457347,0.3032793,0.323975,0.4385435
279,27.9,0.4752047,0.3786731,0.3011261,0.2839077,0.2780824,0.6635675,0.3624705,0.3233718,0.3644977,0.3255089,0.4562243,0.4824152,0.3041069,0.3206043,0.4259585
280,28.0,0.4853757,0.378511,0.2999381,0.276208,0.2800289,0.6618928,0.3925376,0.3177024,0.3611499,0.3316233,0.4493313,0.4806479,0.2972942,0.3204032,0.4414228
281,28.1,0.4804243,0.3783947,0.3015132,0.2739171,0.2643438,0.632153,0.3976343,0.3308356,0.3448738,0.3339639,0.4466877,0.4592692,0.3041685,0.3265705,0.443293
282,28.2,0.4717783,0.3810539,0.3078652,0.2770353,0.259221,0.6263156,0.3723615,0.3190676,0.3415661,0.3351933,0.4385824,0.4412874,0.3019644,0.3320182,0.4521853
283,28.3,0.4682839,0.3851038,0.3026709,0.2857345,0.2650105,0.630768,0.3938316,0.3169689,0.362272,0.3301845,0.4353971,0.453727,0.3150228,0.3490977,0.4427499
284,28.4,0.4695164,0.3915052,0.3125267,0.2882193,0.2685238,0.6239073,0.3912039,0.3089425,0.3684766,0.335395,0.4462337,0.452771,0.3131969,0.3290539,0.4572982
285,28.5,0.4707678,0.3841811,0.3162135,0.2794284,0.2744419,0.6091301,0.3844009,0.3163513,0.3676862,0.3223784,0.4460536,0.4599094,0.3105164,0.3381754,0.4571868
286,28.6,0.4634758,0.3857985,0.3151213,0.2756114,0.2681949,0.6387749,0.3981324,0.3209793,0.366024,0.3199933,0.422378,0.4483438,0.3102793,0.3431958,0.4597979
